,id,created_at,username,location,following,followers,retweetcount,favorite,text
3818,1491813579053539332,2022-02-10 16:37:28,HaveNoFier,"Queens, NYC",1334,139,0,0,"Wordle 236 4/6

⬜⬜🟨🟩⬜
⬜⬜🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩

#Wordle236 #Wordle https://t.co/xD7c3dltGR"
3819,1491813560707698692,2022-02-10 16:37:24,lifetranquil1,,209,50,0,0,The most annoying thing right now is people putting their wordle results on social media 😶 it’s boring and quite fr… https://t.co/0kSLG6TGdz
3820,1491813551278723072,2022-02-10 16:37:21,Paco_Belle,"Salt Lake City, Utah",5191,4744,0,0,"Struggled with the #Wordle 236 4/6

🟨⬜🟨⬜⬜
🟨⬜⬜🟩⬜
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩"
3821,1491813496291401729,2022-02-10 16:37:08,dariocostamagna,Argentina,225,170,0,0,"Word #41 (🇧🇷) - 3/6

⬛⬛⬛🟨🟨
🟨🟨⬛⬛🟨
🟩🟩🟩🟩🟩

¡Juega aquí!
https://t.co/dJA7FD5M0p

#wordle #dailywordchallenge #dailywordleclub"
3822,1491813494802763776,2022-02-10 16:37:08,kuttyram761986,Madurai,143,149,0,2,"Wordle 236 3/6

⬛⬛⬛🟨🟨
⬛🟩🟨🟩🟩
🟩🟩🟩🟩🟩

#Wordle  #Wordle236 
@karthickkrishna"
3823,1491813483029012503,2022-02-10 16:37:05,Saurus_stego,유건 말린 탕자 켈디 곽철 편하게 불러주세요,135,117,0,0,"#한글 #워들 #Korean #Wordle https://t.co/77IdLYCcqs 32 6/6

⬜⬜⬜⬜🟨
🟩⬜⬜🟩⬜
🟩⬜⬜🟩🟨
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩"
3824,1491813468642676737,2022-02-10 16:37:02,tweetmeani,"Indiana, USA",1092,140,0,0,"Justu missu!                                    #Wordle 236 6/6

⬛⬛⬛⬛🟨
🟨🟩⬛🟨⬛
⬛🟩🟨⬛🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
3825,1491813460715339776,2022-02-10 16:37:00,ChairshotGreg,Use Your Head. Always.,2821,4252,0,0,"Wordle 236 6/6

🟨⬛⬛🟨⬛
⬛🟨🟨⬛🟨
🟨⬛🟨🟨⬛
⬛🟩⬛🟨🟨
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

Too close for comfort!
#Wordle236 
#Wordle
#DailyWordleClub"
3826,1491813447415341066,2022-02-10 16:36:57,kcradnvrs,minors dni🔞 🏳️‍🌈,53,35,0,0,"#Wordle 236 6/6

🤦🏻‍♀️🤦🏻‍♀️

⬜🟨🟨⬜⬜
🟩⬜🟨⬜🟩
🟩🟩🟨⬜🟩
🟩🟩⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
3827,1491813439307612162,2022-02-10 16:36:55,macleancarlson,Vancouver,199,426,0,1,"Not to brag but…
#Wordle 236 2/6

⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩"
3828,1491813420429156367,2022-02-10 16:36:50,anna0602606,minor ,563,146,0,0,"wowza #wordle 

🟨🟨⬜️⬜️⬜️
🟩🟩🟩🟩🟩 https://t.co/XHXfNgTN5K"
3829,1491813414376718336,2022-02-10 16:36:49,MummaPage,,320,46,0,0,"Wordle 236 5/6

⬛🟨🟨⬛⬛
⬛⬛🟨🟨⬛
🟨🟩🟨⬛⬛
⬛🟩⬛⬛🟩
🟩🟩🟩🟩🟩#wordle tip of the day, once completed, listen! 😉"
3830,1491813394407890944,2022-02-10 16:36:44,cherryminttea_,,275,211,0,0,"#한글 #워들 #Korean #Wordle https://t.co/15ELMF8GWv 32 3/6

⬜⬜🟨🟨⬜
🟩🟨⬜🟩⬜
🟩🟩🟩🟩🟩"
3831,1491813394118328320,2022-02-10 16:36:44,nchintada,"iPhone: 38.859623,-77.375366",731,300,0,0,"Nerdle strategy != wordle strategy.. nerdlegame 22 3/6  #nerdle #wordle 

🟪⬛⬛⬛⬛🟩🟪🟪
⬛🟪⬛⬛🟪🟪🟪🟪
🟩🟩🟩🟩🟩🟩🟩🟩"
3832,1491813343492980738,2022-02-10 16:36:32,DiannaMaria,United States,3097,1527,0,1,"Wordle 236 4/6

🟨⬜️⬜️⬜️🟩
⬜️⬜️🟨⬜️🟩
🟩🟩🟨⬜️🟩
🟩🟩🟩🟩🟩

#Wordle 
#Wordle236 
#WordleGame https://t.co/qeK86UNLPy"
3833,1491813255911813120,2022-02-10 16:36:11,KuboMacak,"Geneva, Switzerland",778,2377,40,0,"RT @ICRC_ilot: Our everyday #wordle

https://t.co/m32EOuq3t6 https://t.co/NRF645X139"
3834,1491813255848730626,2022-02-10 16:36:11,AtsuhisaOsumi,"Okayama-city, Okayama, Japan",343,389,0,0,"またまたギリギリ😱
Wordle 237 6/6

🟨⬜⬜🟨⬜
⬜⬜⬜🟨🟩
🟩⬜⬜⬜🟩
🟨⬜⬜⬜⬜
⬜🟨⬜🟨🟨
🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/MlZ5yjOfUx
⬆️ ⬆️ ⬆️ ⬆️… https://t.co/tqRxhlVotC"
3835,1491813247405604864,2022-02-10 16:36:09,LoganHornstein,"Stevenson Ranch, CA",147,39,0,0,"#LoganWordle #Wordle 236 6/6*

Just an overall poor performance
⬛⬛⬛🟨⬛
⬛🟨🟨⬛⬛
🟨⬛⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3836,1491813211208921098,2022-02-10 16:36:00,pperrymason,,19,9,0,0,"#Wordle 236 4/6

⬛⬛⬛🟨🟨
🟨⬛🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
3837,1491813182134185985,2022-02-10 16:35:53,suraiya95,Delhi,428,24359,1,0,"RT @ketkiangre: #Wordle saved a woman's life...
No kidding!!

https://t.co/qv3XfBgOS0"
3838,1491813081978187776,2022-02-10 16:35:29,brandon5768,,37,9,0,0,"#Wordle 236 2/6

⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩"
3839,1491813039934685184,2022-02-10 16:35:19,Four_0n,,162,162,0,5,"#한글 #워들 #Korean #Wordle https://t.co/8Yt13mAEKt 32 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩

쩔지 ㅋ"
3840,1491813022263881734,2022-02-10 16:35:15,carol83668358,"New York, NY",2366,937,2,0,RT @trishacullen: @nowornever2_0 Nope. I haven’t a clue about #Wordle https://t.co/USaqa4joIF
3841,1491812973035372547,2022-02-10 16:35:03,ChristieHope23,Mississippi,217,49,0,0,"Wordle 236 5/6

⬜⬜🟩⬜⬜
🟨⬜⬜⬜⬜
🟩⬜🟩⬜⬜
🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩 streak 20 #wordle don’t ask what happened on the second try. 🤷‍♀️"
3842,1491812908891885569,2022-02-10 16:34:48,NotWordleBot,,1,2,4,0,"RT @stream4epilepsy: ⬜️🟥⬜️🟥⬜️
🟥🟥🟥🟥🟥
🟥🟥🟥🟥🟥
⬜️🟥🟥🟥⬜️
⬜️⬜️🟥⬜️⬜️

Not #wordle, just #LoveFest this #EpilepsyDay💕"
3843,1491812904941015040,2022-02-10 16:34:47,letseatmandoo,도쿄,50,65,0,0,"#한글 #워들 #Korean #Wordle https://t.co/NV4SuLqUNe 32 4/6

⬜⬜⬜⬜🟨
⬜⬜⬜⬜🟨
⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩"
3844,1491812893561606147,2022-02-10 16:34:45,FinePosh,,571,329,0,0,"I’m not very good at #Wordle. 

Wordle 236 5/6

⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩
#Wordle236"
3845,1491812848405983235,2022-02-10 16:34:34,opendurbar,"Omnipresent, digitally.",954,919,28,0,RT @esa: 🤔 Ready for ESA #Wordle No.6? 👍 Here it is! 👉 https://t.co/jnOk455bq1 https://t.co/jvBSel911O
3846,1491812847193829377,2022-02-10 16:34:33,ttyo0O,,135,77,459,0,"RT @EDRepliLuxe: 내가 보려고 만든 Wordle 워들 사이트 리스트 

오리지날 Wordle
https://t.co/U2w08GiWEP 

오리지날 워들 아카이브. 이전 워들 할 수 있음
https://t.co/HOX6aFzHQo 

헬…"
3847,1491812835336155137,2022-02-10 16:34:31,VishaleneS,Kuala Lumpur,27,3,0,1,"Wordle 237 5/6

⬜⬜🟨⬜⬜
🟨⬜⬜⬜🟨
⬜🟩⬜🟨⬜
🟨🟨🟨🟩🟨
🟩🟩🟩🟩🟩

#wordle237
#wordle"
3848,1491812822858502144,2022-02-10 16:34:28,dbgps_,#2778,328,377,0,0,"#한글 #워들 #Korean #Wordle https://t.co/7iV6YYuWlo 32 6/6

🟨⬜🟨⬜⬜
🟩⬜🟨⬜⬜
🟩🟨⬜🟩⬜
🟩⬜⬜🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3849,1491812817380413442,2022-02-10 16:34:26,WRAofBC,"Burnaby, BC Canada",258,1036,2,0,"RT @WildlifeHaven: A bird banding code version of #Wordle?! 😮 Our team is pumped about this! 

They are currently on their lunch break gues…"
3850,1491812803153653762,2022-02-10 16:34:23,Enqn_FF14,,145,38,0,0,"#한글 #워들 #Korean #Wordle https://t.co/mCQWh2E4qu 32 5/6

⬜⬜⬜🟨🟨
🟩🟨⬜⬜⬜
🟩🟨⬜🟨⬜
🟩⬜🟩🟩🟩
🟩🟩🟩🟩🟩"
3851,1491812802008342530,2022-02-10 16:34:23,Siricui,"Ciudad Guzmán, Jalisco. Mx.",4982,2741,0,0,"#Wordle (ES) #35 4/6

⬜🟩⬜⬜🟩
⬜🟩⬜🟨🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

Con un poquito de ayuda. 😆

 https://t.co/3Ayl5rprzr"
3852,1491812790218248193,2022-02-10 16:34:20,The1stNazerick,United Kingdom,88,183,0,13,"Surely I have superpowers now, right?! 🤯 #Wordle

Wordle 236 1/6

🟩🟩🟩🟩🟩"
3853,1491812733087457294,2022-02-10 16:34:06,hidozzang,,106,98,0,0,"#한글 #워들 #Korean #Wordle https://t.co/NWAwHdxXMl 32 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
🟨🟨🟨⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
3854,1491812732529688581,2022-02-10 16:34:06,AshT_PEL,Bedfordshire,446,146,0,0,"#Wordle 236 4/6

⬛🟩⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟩⬛⬛🟨
🟩🟩🟩🟩🟩"
3855,1491812732517113859,2022-02-10 16:34:06,DakinMarketing,"Fairfax, VA",1862,2228,0,1,"Wow! #wordle #gmu315 #gmu316 

https://t.co/nYyjQ38FCC"
3856,1491812724300554241,2022-02-10 16:34:04,jjokkomee,kara wjsn kihyun mblaq,269,529,0,0,"#한글 #워들 #Korean #Wordle https://t.co/SgziayQnAh 32 6/6

⬜⬜⬜⬜🟨
🟨🟨⬜⬜🟨
🟩⬜🟨🟨⬜
🟩⬜⬜🟩🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩"
3857,1491812653894803622,2022-02-10 16:33:47,fatboy1271,"Los Angeles, CA",505,422,0,0,"Word #41 (🇺🇸) - 4/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩

Play it here!
https://t.co/A1mhYfckvm

#wordle #dailywordchallenge #dailywordleclub"
3858,1491812611251396611,2022-02-10 16:33:37,BaronRings,Tecumseh ON,1635,1678,1,2,"There's no guess work required when considering your Championship Rings 💍

#baronrings #baron2020… https://t.co/1ePKrx5dPu"
3859,1491812582004428800,2022-02-10 16:33:30,Viratanmolkohli,"Patna, India",75,18,0,0,"Wordle 236 3/6
#wordle
🟩⬛⬛🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩"
3860,1491812557652430848,2022-02-10 16:33:24,bronwynmarits,Brussels ,2325,989,1,0,"RT @bronwynmarits: Wordle 236 5/6

⬜🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩⬜⬜🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Let’s enjoy small daily pleasures, even when they’re not that easy. 🙈
#wo…"
3861,1491812537729441795,2022-02-10 16:33:20,TheVeryIofNight,,0,37,0,0,"Wordle 236 3/6

⬛⬛⬛🟨🟩
⬛🟩🟨🟩🟩
🟩🟩🟩🟩🟩

#Wordle"
3862,1491812505945001990,2022-02-10 16:33:12,tedboymebob,somewhere near corn,402,165,0,0,"Wordle 236 3/6 (6/6) #Wordle236
#Wordle
🟩⬜⬜⬜⬜
🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩 https://t.co/ulq3fe6A2T"
3863,1491812504586043398,2022-02-10 16:33:12,Ketofrugalmadre,,171,149,0,0,"#Wordle Wordle 236 4/6

⬜⬜🟨🟩⬜
⬜🟨🟨🟩⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩"
3864,1491812491659296774,2022-02-10 16:33:09,applevinedre,"Barbados, Gem of The Caribbean",207,38,0,0,"Wordle 236 3/6

🟨⬛⬛🟨🟨
⬛⬛⬛🟩🟩
🟩🟩🟩🟩🟩 Got it today! #wordle ⁦@crbaptiste⁩ ⁦@keoforde⁩ ⁦@nikicarrington⁩"
3865,1491812480540344320,2022-02-10 16:33:06,kuntal_singhvi,"Falna, India",2411,1101,0,4,"Worlde : Spreading Happiness, Improving Vocabulary and Saving Lives🔥

Probably nothing

#Wordle https://t.co/1SYf7xgpS7"
3866,1491812472558395397,2022-02-10 16:33:04,sbm_ann,,75,47,0,0,"#Wordle 236 3/6

🟩⬜🟩⬜⬜
🟩⬜🟩⬜🟨
🟩🟩🟩🟩🟩"
3867,1491812463809019907,2022-02-10 16:33:02,Cassadie_Day,"Cole Harbour 30, Nova Scotia",88,58,0,0,"Wordle 236 3/6

⬜⬜⬜🟩⬜
🟩⬜🟩🟩⬜
🟩🟩🟩🟩🟩great Thursday 🎉 #wordle"
3868,1491812449670119425,2022-02-10 16:32:59,FortyandChange,"Salix, PA",248,43,0,1,"If you can't pick up a pie, you can still #donate to my #library. https://t.co/yYnbczw8UD

#Wordle #Wordle236 #pie… https://t.co/fJBBwVrg2Q"
3869,1491812404430319619,2022-02-10 16:32:48,educationblog,USA,95,21202,0,0,"#EDUCATION: #Wordle offers takeaways for #literacy instruction

#language #vocabulary #students 

https://t.co/VxOOx3Gcf0"
3870,1491812398088404994,2022-02-10 16:32:46,cal_tse,Canton China,256,1220,0,0,"Lucky try 
Wordle 237 3/6
#Wordle
🟨🟨⬛⬛🟨
🟨⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
3871,1491812387221118979,2022-02-10 16:32:44,DeesKDiary,Cheshire,1547,926,4,0,"RT @BurgessSculptor: I’ve just invented a fabulous new game

It’s called WOODLE

Who wants to go first ?!

#wordle #woodle #knutsford #ches…"
3872,1491812369361956868,2022-02-10 16:32:40,yukoasam,東京都の東の方の区在住,112,105,0,0,"#Wordle 237 5/6
知らない単語でした
⬜🟨⬜⬜🟨
⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟨🟩🟨🟩
🟩🟩🟩🟩🟩"
3873,1491812324671299595,2022-02-10 16:32:29,shivasai846,"West Palm Beach, FL",1703,52,0,1,"Wordle 236 4/6
First wordle 🤙🏻🤙🏻🤙🏻 #wordle 
⬛🟨⬛⬛⬛
🟨⬛🟩⬛⬛
⬛⬛🟩⬛🟨
🟩🟩🟩🟩🟩"
3874,1491812321466851335,2022-02-10 16:32:28,zeeeeus98,,1230,86,0,0,"#한글 #워들 #Korean #Wordle https://t.co/3TejMCEZl6 32 3/6

🟩🟩🟨⬜⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩"
3875,1491812307835437057,2022-02-10 16:32:25,KozioMutant,Earth surface,234,46,0,0,"#wordle veeery difficult today, but Wordle 236 6/6

⬜⬜🟨⬜🟩
⬜⬜⬜⬜🟨
🟨⬜⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
🟩🟩🟩🟩🟩"
3876,1491812301510520832,2022-02-10 16:32:23,ShaneMcC,"Bath, UK",2451,2176,8,0,"RT @statto: New video! How to choose the best opening word for #Wordle…using maths!

And also take a look inside the baffling-but-genius ap…"
3877,1491812281700786180,2022-02-10 16:32:19,_peteq,,15,0,0,0,Today’s Wordle was definitely one to PLAY. I wonder what the NEXT one will be. I better STOP with the hints… #Wordle
3878,1491812280975052802,2022-02-10 16:32:18,74S73,Whyrano...,73,45,0,0,"#한글 #워들 #Korean #Wordle 32 5/6

⬜⬜🟨⬜⬜
🟩🟨⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

떼잉"
3879,1491812257688616960,2022-02-10 16:32:13,ecll_01,,369,186,0,0,"#한글 #워들 #Korean #Wordle https://t.co/rTjG8kvoKm 32 5/6

재밋어 

⬜⬜🟨⬜⬜
🟩⬜⬜⬜⬜
🟩⬜⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩"
3880,1491812223798288406,2022-02-10 16:32:05,angell_wa,,245,33,0,0,"#Wordle 236 4/6 #Wordle236

🟨⬜⬜🟨🟨
⬜🟨🟨🟨🟨
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩"
3881,1491812208929648645,2022-02-10 16:32:01,EGxBK,"Brooklyn, NY",1263,542,0,1,"Wordle 236 5/6

🟩🟨⬛⬛🟨
🟩🟨⬛⬛🟨
🟩⬛🟨🟨⬛
🟩⬛🟨🟩🟩
🟩🟩🟩🟩🟩

#Wordle #Wordle236 #MyDailyWordle"
3882,1491812192018214914,2022-02-10 16:31:57,BenSixTen,,142,1,0,0,"#Wordle 236 4/6

⬛⬛⬛🟩⬛
⬛⬛⬛🟩🟩
🟩⬛🟨🟩🟩
🟩🟩🟩🟩🟩"
3883,1491812148766552065,2022-02-10 16:31:47,year5chantry21,,51,21,0,0,"#wordle #Year5tuition #lovingvocabulary
Our tuition group ended the session with a quick 'Wordle' game. Look how we… https://t.co/9yjxWdoHHP"
3884,1491812129611333637,2022-02-10 16:31:42,joara9295,,190,164,0,0,"다들 그래프 비슷하게 나오는게 웃곀ㅋㅋ
#한글 #워들 #Korean #Wordle https://t.co/u3BcgjxbUh 32 6/6

⬜⬜🟨⬜🟨
🟩🟨⬜⬜⬜
🟩⬜⬜⬜🟨
🟩⬜🟨🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3885,1491812106823516167,2022-02-10 16:31:37,gorrionchillon1,,78,2,0,0,#wordle https://t.co/Wvjh0KvOFE
3886,1491812101983125504,2022-02-10 16:31:36,iamlachiekelly,"Melb, Australia",54,30,0,0,"DUDE! #Wordle #Wordle237 

Wordle 237 2/6

🟩⬛🟩🟨🟨
🟩🟩🟩🟩🟩"
3887,1491812094437691394,2022-02-10 16:31:34,larainthesky_,potowatomi land (detroit),778,863,0,0,"#Wordle 236 4/6

⬛⬛⬛⬛🟨
🟨⬛🟨⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩"
3888,1491812021402324998,2022-02-10 16:31:17,MetaverseNext,,2541,2978,0,2,"Wordle 236 3/6

⬜⬜🟨⬜⬜
🟨⬜⬜🟨🟩
🟩🟩🟩🟩🟩
#Wordle236 #Wordle"
3889,1491811970500239363,2022-02-10 16:31:04,GuinevereJuIiet,,4,5,0,0,"My #Wordle statistics.
Updated.😅😁😁😁
#Wordle211 to 236

Played: 26
1. 0
2. 0
3. □□□□□□6
4. □□□□□□□□□□10
5. □□□□□□□7… https://t.co/uQaDE9sm1s"
3890,1491811908537974786,2022-02-10 16:30:50,Vj9Aa,,57,49,0,0,"#한글 #워들 #Korean #Wordle https://t.co/v9OSxmkxTF 32 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨🟨
⬜⬜⬜⬜🟨
🟩⬜🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩"
3891,1491811888597979138,2022-02-10 16:30:45,Hammy_MUFC,,2832,3432,0,0,"#Wordle 236 4/6 should have got that on 3rd

🟩⬜🟨🟨⬜
🟩⬜🟨🟨🟨
🟩⬜🟨🟩🟩
🟩🟩🟩🟩🟩"
3892,1491811776958459906,2022-02-10 16:30:18,RandomUser2K7,,13,0,0,0,#Wordle Got It!!!! https://t.co/gvExyeWIup
3893,1491811771702824961,2022-02-10 16:30:17,Sprachpingel,Hamburg,705,5717,0,4,"Feierabend. 
#Wordle 236 4/6

⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩🟨🟩🟩
🟩🟩🟩🟩🟩"
3894,1491811754766049280,2022-02-10 16:30:13,luckyako,earth,280,289,0,1,"#한글 #워들 #Korean #Wordle https://t.co/yorbbwO6MQ 32 6/6

🟨⬜⬜⬜⬜
⬜⬜⬜🟩🟨
⬜🟨⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

try lang mahirap pala 😂😂 그냥 해봐서 어렵네"
3895,1491811752463396866,2022-02-10 16:30:12,52_cheri,🍒 인장 @쵸바님 🍒 헤더 @하필님 커미션,104,53,0,0,"#한글 #워들 #Korean #Wordle https://t.co/cdZ1IQgjyZ 32 4/6

⬜⬜🟨⬜🟨
🟨⬜🟨⬜⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩"
3896,1491811718699356160,2022-02-10 16:30:04,xtl81,En un roscón de Reyes 🍩,1940,1448,0,0,"Wordle (ES) 236 3/6

⬛⬛🟨🟨⬛⬛
🟩🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/woQBCV2rqM
⬆️ ⬆️ ⬆️ ⬆️ ⬆️

#Wordle #Wordle6… https://t.co/Tqpnm4WaE6"
3897,1491811708314304516,2022-02-10 16:30:02,watisvaccen,,274,281,0,1,"Ja gut... 🙈😅
#Wordle 236 5/6

⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
⬛⬛🟩🟩🟩
🟨⬛🟩🟩🟩
🟩🟩🟩🟩🟩"
3898,1491811699120242689,2022-02-10 16:30:00,boomlive_in,"Mumbai, India",1170,74640,0,3,"In Wordle, players have six attempts to guess a five-letter word. Each time the player makes a guess, they learn if… https://t.co/f1kVBeoiq2"
3899,1491811647908122625,2022-02-10 16:29:48,Tory_mother,톨맘이라고불러주세요,221,214,0,0,"#한글 #워들 #Korean #Wordle https://t.co/sXLwE9vnhy 32 3/6

🟨🟩⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩"
3900,1491811600419987464,2022-02-10 16:29:36,SaraGomezAranci,,588,2081,28,0,RT @esa: 🤔 Ready for ESA #Wordle No.6? 👍 Here it is! 👉 https://t.co/jnOk455bq1 https://t.co/jvBSel911O
3901,1491811595604877316,2022-02-10 16:29:35,MondoCreepy,"New Jersey, USA",766,864,0,1,"I pulled this one out of my ass, but my #wordle streak continues.
Wordle 236 6/6

⬛⬛🟨⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛⬛🟩
⬛🟩⬛🟨🟩
🟩🟩🟩🟩🟩"
3902,1491811586083860481,2022-02-10 16:29:33,gorrionchillon1,,78,2,0,0,#Wordle https://t.co/EGslEkyhWW
3903,1491811582715777029,2022-02-10 16:29:32,Jacob_Papka,"Austin, TX",320,172,0,3,"Hated this one.

#Wordle 236 5/6*

⬜⬜⬜⬜⬜
🟩⬜🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩"
3904,1491811571571601408,2022-02-10 16:29:29,xtl81,En un roscón de Reyes 🍩,1940,1448,0,0,"Wordle (ES) 236 5/6

⬛🟨⬛🟨⬛⬛🟨
⬛⬛⬛⬛⬛🟩🟩
🟨🟨🟨🟩⬛🟩🟩
🟩🟨🟩🟩🟨🟩🟩
🟩🟩🟩🟩🟩🟩🟩

⬇️ ⬇️ ⬇️ ⬇️ ⬇️
https://t.co/woQBCV2rqM
⬆️ ⬆️ ⬆️ ⬆️ ⬆️… https://t.co/wjRI0Ls2TY"
3905,1491811538201714689,2022-02-10 16:29:21,blumblebo,,52,6,0,1,"Das ist echt schwer. (9 ist die maximale Anzahl Versuche, also gerade so geschafft.)

Daily Quordle #17
8️⃣6️⃣
9️⃣… https://t.co/a4VlhdYEuN"
3906,1491811521474613248,2022-02-10 16:29:17,coopmacca,Ireland,374,44,0,0,"Wordle 236 4/6

🟨🟨⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩 #wordle"
3907,1491811510800162821,2022-02-10 16:29:15,gluttoneemo,"Manila, Philippines",26,7,0,0,"Wordle 237 5/6*
That was close!
🟨⬜🟨⬜⬜
🟩🟨⬜🟩⬜
🟩⬜⬜🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩

#Wordle #Wordle237 #dailywordleclub"
3908,1491811500792565760,2022-02-10 16:29:12,zananerajsingh,India,459,301,0,0,"So close 😓

Wordle Unlimited #44 - X/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨🟨
🟨🟨⬛🟨🟨
🟨🟨🟨⬛🟨
🟨🟨🟨🟨⬛
🟨🟨🟨⬛🟨

Most popular Wordle Unlimited version,… https://t.co/LbPLxxBoBt"
3909,1491811469721223175,2022-02-10 16:29:05,shonnamartell,"Marietta, GA",25,51,0,0,"Wordle 236 5/6

⬜🟨🟨⬜⬜
⬜⬜🟨🟨⬜
⬜🟩🟨⬜🟩
🟨🟩🟩⬜🟩
🟩🟩🟩🟩🟩#wordle"
3910,1491811447604760576,2022-02-10 16:29:00,moonpiepudding,"Dublin, OH",674,273,0,0,"#Wordle 236 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛🟨
🟨⬛🟨⬛🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩

🐾"
3911,1491811446778302465,2022-02-10 16:29:00,thecolevet,PHX but it's San Diego forever,358,211,0,0,"Almost got me!! #wordle 

⬛️🟨⬛️🟨🟨
🟨🟨🟨🟨⬛️
🟨🟨🟨🟨⬛️
🟩🟨🟨🟨⬛️
🟩🟩🟩🟩🟩"
3912,1491811419997675526,2022-02-10 16:28:53,yuyupon14,,67,9,0,0,"#Wordle 237 5/6

⬜⬜⬜🟩⬜
⬜⬜🟨⬜⬜
🟨⬜⬜🟩🟩
🟨🟨⬜🟩🟩
🟩🟩🟩🟩🟩"
3913,1491811372304244756,2022-02-10 16:28:42,deedeemarie9,,268,67,0,0,Sooo I googled what this Wordle thing is… but I still think I’m doing it wrong 😂😂 is it an app? A website? Do you p… https://t.co/whzP242kmn
3914,1491811341060956167,2022-02-10 16:28:34,boniteiro,,456,354,2,0,"RT @BobEstropajo: ""Me he quedado sin palabras"" - jugador adicto al #Wordle, año 2085."
